"PRH","Prudential Financial, Inc.","0","Finance","Life Insurance","nyse"
"PSA^A","Public Storage","0","n/a","n/a","nyse"
"PSA^D","Public Storage","0","Consumer Services","Real Estate Investment Trusts","nyse"
"PSA^W","Public Storage","0","n/a","n/a","nyse"
"PSA^X","Public Storage","0","n/a","n/a","nyse"
"PSA^Z","Public Storage","0","n/a","n/a","nyse"
"PSB^V","PS Business Parks, Inc.","0","n/a","n/a","nyse"
"PSW","Blackrock Preferred and Corporate Income Strategies Fund Inc","109512813.42","n/a","n/a","nyse"
"PSY","BlackRock Credit Allocation Income Trust I, Inc","473366048.8","n/a","n/a","nyse"
"PVTD","PrivateBancorp, Inc.","0","Finance","Major Banks","nyse"
"PXP","Plains Exploration & Production Company","4902000000","Energy","Oil & Gas Production","nyse"
"PYA","PPlus Trust","0","Finance","Finance: Consumer Services","nyse"
"PYL","PPlus Trust","0","Finance","Finance: Consumer Services","nyse"
"Q","Quintiles Transitional Holdings Inc.","5001159704.1","Health Care","Biotechnology: Commercial Physical & Biological Resarch","nyse"
"RAH","Ralcorp Holdings, Inc.","4026730805.46","Consumer Non-Durables","Packaged Foods","nyse"
"RALY","Rally Software Development Corp.","490140289.95","Technology","Computer Software: Prepackaged Software","nyse"
"RBN","Robbins & Myers, Inc.","2514963242.4","Capital Goods","Fluid Controls","nyse"
"RC","Grupo Radio Centro, S.A. de C.V.","191653363.6","Consumer Services","Broadcasting","nyse"
"RE^B","Everest Re Group, Ltd.","0","n/a","n/a","nyse"
"REN","Resolute Energy Corporation","542462176.56","Energy","Oil & Gas Production","nyse"
"REN           ","Resolute Energy Corporation","659931126.4","Energy","Oil & Gas Production","nyse"
"RESI","Altisource Residential Corporation","424779000.6","Finance","Real Estate","nyse"
"RF^A","Regions Financial Corporation","0","n/a","n/a","nyse"
"RF^Z","Regions Financial Corporation","0","n/a","n/a","nyse"
"RFO^A/CL","Royce Focus Trust, Inc.","0","n/a","n/a","nyse"
"RH","Restoration Hardware Holdings Inc.","2179401781.48","Consumer Services","Other Specialty Stores","nyse"
"RIOM","Rio Alto Mining Limited","506550764.16","Basic Industries","Precious Metals","nyse"
"RKUS","Ruckus Wireless, Inc.","893876038.54","Technology","Computer peripheral equipment","nyse"
"RMT^A/CL","Royce Micro-Cap Trust, Inc.","0","n/a","n/a","nyse"
"RNR^D","RenaissanceRe Holdings Ltd.","0","n/a","n/a","nyse"
"RNR^D/CL","RenaissanceRe Holdings Ltd.","0","n/a","n/a","nyse"
"RNR^E","RenaissanceRe Holdings Ltd.","0","n/a","n/a","nyse"
"RPAI^A","Retail Properties of America, Inc.","0","n/a","n/a","nyse"
"RVT^B/CL","Royce Value Trust, Inc.","0","n/a","n/a","nyse"
"SAB","Grupo Casa Saba, S.A. de C.V.","219167311.742","Health Care","Other Pharmaceuticals","nyse"
"SAQ","Saratoga Investment Corp","0","n/a","n/a","nyse"
"SBGL","Sibanye Gold Limited","2453462280.54","Basic Industries","Precious Metals","nyse"
"SBX","SeaBright Holdings, Inc.","248407190.78","Finance","Property-Casualty Insurers","nyse"
"SBY","Silver Bay Realty Trust Corp.","700080716.14","Consumer Services","Real Estate Investment Trusts","nyse"
"SCE^G","Southern California Edison Company","0","n/a","n/a","nyse"
"SCM","Stellus Capital Investment Corporation","183164134.4","n/a","n/a","nyse"
"SDLP","Seadrill Partners LLC","1198152123.75","Energy","Oil & Gas Production","nyse"
"SEAS","SeaWorld Entertainment, Inc.","3415004211.6","Consumer Services","Services-Misc. Amusement & Recreation","nyse"
"SEH","Spartech Corporation","158589671.65","Basic Industries","Containers/Packaging","nyse"
"SFN","Stifel Financial Corporation","1262984412.48","Finance","Investment Bankers/Brokers/Service","nyse"
"SGZ","Selective Insurance Group, Inc.","0","Finance","Property-Casualty Insurers","nyse"
"SGZA","Selective Insurance Group, Inc.","0","Finance","Property-Casualty Insurers","nyse"
"SHAW","Shaw Group Inc. (The)","2883310671.19","Capital Goods","Metal Fabrications","nyse"
"SHF","Schiff Nutrition International, Inc.","679682976","Consumer Non-Durables","Food Distributors","nyse"
"SHO^A","Sunstone Hotel Investors, Inc.","0","n/a","n/a","nyse"
"SHP","ShangPharma Corporation","146267618.49","Consumer Durables","Major Pharmaceuticals","nyse"
"SHS","Sauer-Danfoss Inc.","1893233001.27","Technology","Industrial Machinery/Components","nyse"
"SLG^C","SL Green Realty Corporation","0","n/a","n/a","nyse"
"SLG^C/CL","SL Green Realty Corporation","0","n/a","n/a","nyse"
"SLRA","Solar Capital Ltd.","0","n/a","n/a","nyse"
"SNV^T","Synovus Financial Corp.","0","n/a","n/a","nyse"
"SPB","Spectrum Brands Holdings, Inc.","2399188509.9","Energy","Industrial Machinery/Components","nyse"
"SPB           ","Spectrum Brands Holdings, Inc.","3222310277.4","Energy","Industrial Machinery/Components","nyse"
"SRZ","Sunrise Senior Living, Inc.","843722740.65","Health Care","Hospital/Nursing Management","nyse"
"SSNI","Silver Spring Networks, Inc.","910924339.44","Technology","Computer Communications Equipment","nyse"
"SSW^D","Seaspan Corporation","0","n/a","n/a","nyse"
"STAG^B","Stag Industrial, Inc.","0","n/a","n/a","nyse"
"STI^E","SunTrust Banks, Inc.","0","n/a","n/a","nyse"
"SUI^A","Sun Communities, Inc.","0","n/a","n/a","nyse"
"SUNE","SunEdison, Inc.","1840606963.26","n/a","n/a","nyse"
"SUSS","Susser Holdings Corporation","1017609014.61","Consumer Non-Durables","Food Chains","nyse"
"SXCP","SunCoke Energy Partners, L.P.","705701420.36","Basic Industries","Steel/Iron Ore","nyse"
"SXE","Southcross Energy Partners, L.P.","531915379.24","Public Utilities","Natural Gas Distribution","nyse"
"SYSW","SYSWIN Inc.","91322437.5","Finance","Real Estate","nyse"
"TA","TravelCenters of America LLC","318665936.29","Consumer Durables","Automotive Aftermarket","nyse"
"TAM","Taminco Corporation","1211944378.04","Basic Industries","Major Chemicals","nyse"
"TANN","TravelCenters of America LLC","0","Consumer Durables","Automotive Aftermarket","nyse"
"TCB^C","TCF Financial Corporation","0","n/a","n/a","nyse"
"TCCA","Triangle Capital Corporation","0","n/a","n/a","nyse"
"TCO^K","Taubman Centers, Inc.","0","n/a","n/a","nyse"
"TDA","Telephone and Data Systems, Inc.","0","Public Utilities","Telecommunications Equipment","nyse"
"TEA","Teavana Holdings, Inc.","477396956.25","Consumer Non-Durables","Food Chains","nyse"
"TEP","Tallgrass Energy Partners, LP","502459275","Public Utilities","Natural Gas Distribution","nyse"
"THGA","The Hanover Insurance Group, Inc.","0","Finance","Property-Casualty Insurers","nyse"
"TIE","Titanium Metals Corporation","2121748700.88","Basic Industries","Metal Fabrications","nyse"
"TMHC","Taylor Morrison Home Corporation","3061393368.92","Capital Goods","Homebuilding","nyse"
"TMK^A/CL","Torchmark Corporation","0","n/a","n/a","nyse"
"TMUS","T-Mobile US, Inc.","15094069463.22","Public Utilities","Telecommunications Equipment","nyse"
"TNP^B","Tsakos Energy Navigation Ltd","0","n/a","n/a","nyse"
"TNS","TNS, Inc.","340556395.11","Miscellaneous","Business Services","nyse"
"TOO^A","Teekay Offshore Partners L.P.","0","n/a","n/a","nyse"
"TPGI","Thomas Properties Group, Inc.","311840588.64","Finance","Real Estate","nyse"
"TPH","Tri Pointe Homes, Inc.","525473193.41","Capital Goods","Homebuilding","nyse"
"TRU","Torch Energy Royalty Trust","11352000","Energy","Oil & Gas Production","nyse"
"TTO","Tortoise Capital Resources Corporation","82962854.1","n/a","n/a","nyse"
"TYG^A","Tortoise Energy Infrastructure Corporation","0","n/a","n/a","nyse"
"TYG^B","Tortoise Energy Infrastructure Corporation","0","n/a","n/a","nyse"
"UBP^C","Urstadt Biddle Properties Inc.","0","n/a","n/a","nyse"
"UBP^F","Urstadt Biddle Properties Inc.","0","n/a","n/a","nyse"
"USAC","USA Compression Partners, LP","325822584.3","Public Utilities","Natural Gas Distribution","nyse"
"USB^L","U.S. Bancorp","0","n/a","n/a","nyse"
"USB^O","U.S. Bancorp","0","n/a","n/a","nyse"
"VET","Vermilion Energy Inc.","5091595517.043","Energy","Oil & Gas Production","nyse"
"VIT","Vanceinfo Technologies Inc","311901274.3","Technology","EDP Services","nyse"
"VNO^A","Vornado Realty Trust","0","Consumer Services","Real Estate Investment Trusts","nyse"
"VNO^F","Vornado Realty Trust","0","n/a","n/a","nyse"
"VNO^H","Vornado Realty Trust","0","n/a","n/a","nyse"
"VNO^L","Vornado Realty Trust","0","n/a","n/a","nyse"
"VNR","Vanguard Natural Resources LLC","1532172870.44","Energy","Oil & Gas Production","nyse"
"VOYA","ING U.S. Inc.","7244169209.4","Finance","Life Insurance","nyse"
"VTRB","Ventas Realty, Limited Partnership // Ventas Capital Corporati","0","n/a","n/a","nyse"
"WAC","Walter Investment Management Corp.","1367411729.09","Finance","Finance: Consumer Services","nyse"
"WBS^E","Webster Financial Corporation","0","n/a","n/a","nyse"
"WEX","WEX Inc.","2883912945.75","Miscellaneous","Business Services","nyse"
"WFC^O","Wells Fargo & Company","0","n/a","n/a","nyse"
"WFC^P","Wells Fargo & Company","0","n/a","n/a","nyse"
"WFR","MEMC Electronic Materials, Inc.","565763638.3","Technology","Semiconductors","nyse"
"WGP","Western Gas Equity Partners, LP","7897750181.2","n/a","n/a","nyse"
"WLH","Lyon William Homes","682027400.01","Capital Goods","Homebuilding","nyse"
"WPI","Watson Pharmaceuticals, Inc.","11093669101.35","Consumer Durables","Major Pharmaceuticals","nyse"
"WPK","Wells Fargo & Company","0","Finance","Major Banks","nyse"
"WRB^A","W.R. Berkley Corporation","0","n/a","n/a","nyse"
"WRB^B","W.R. Berkley Corporation","0","n/a","n/a","nyse"
"WRC","Warnaco Group Inc (The)","2146162517.51","Consumer Non-Durables","Apparel","nyse"
"WRI^D","Weingarten Realty Investors","0","n/a","n/a","nyse"
"WRI^E","Weingarten Realty Investors","0","n/a","n/a","nyse"
"WSO/B","Watsco, Inc.","0","Consumer Durables","Industrial Machinery/Components","nyse"
"WWAV","Whitewave Foods Company (The)","393501284.1","Consumer Non-Durables","Packaged Foods","nyse"
"WWAV/B","Whitewave Foods Company (The)","0","n/a","n/a","nyse"
"WXS","Wright Express Corporation","2694797590.26","Miscellaneous","Business Services","nyse"
"XCJ","Xcel Energy Inc.","0","Public Utilities","Power Generation","nyse"
"XFD","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"XFH","Lehman ABS Corporation","0","Finance","Finance: Consumer Services","nyse"
"ZB^B","Zions Bancorporation","0","n/a","n/a","nyse"
"ZB^G","Zions Bancorporation","0","n/a","n/a","nyse"
"ZB^H","Zions Bancorporation","0","n/a","n/a","nyse"
"ZFC","ZAIS Financial Corp.","138852834.12","Consumer Services","Real Estate Investment Trusts","nyse"
"ZTS","Zoetis Inc.","16200000000","Health Care","Major Pharmaceuticals","nyse"
"ZZ","Sealy Corporation","232417516.5","Consumer Durables","Home Furnishings","nyse"
"ZZC","Sealy Corporation","0","Consumer Durables","Home Furnishings","nyse"
